habitaciones,baños,precio,link_inmueble,metros_cuadrados,anunciante,zona,tipo_de_operacion,fecha_inclusion,web
2,1,600.0,https://www.idealista.com/inmueble/109155640/,62.0,Particular,Desconocido,Alquiler,2025-09-07,Idealista
2,1,525.0,https://www.idealista.com/inmueble/109075856/,120.0,VHogares,Centro - Zona Alta,Alquiler,2025-09-07,Idealista
4,1,600.0,https://www.idealista.com/inmueble/108972324/,115.0,Particular,Barrio Santa Rosa,Alquiler,2025-09-07,Idealista
3,2,1200.0,https://www.idealista.com/inmueble/108852987/,140.0,INMOBILIARIA OLCINA,Desconocido,Alquiler,2025-09-07,Idealista
6,1,1500.0,https://www.idealista.com/inmueble/108958651/,300.0,Martinez & Asociados,Barrio Batoi - Sargento - Baradello,Alquiler,2025-09-07,Idealista
2,1,390.0,https://www.idealista.com/inmueble/107945691/,45.0,ALTAGES INMOBILIARIA,Centro - Zona Alta,Alquiler,2025-09-07,Idealista
4,2,700.0,https://www.idealista.com/inmueble/108796390/,160.0,Particular,Barrio Eixample,Alquiler,2025-09-07,Idealista
0,1,450.0,https://www.idealista.com/inmueble/86525258/,40.0,Particular,Centro - Zona Alta,Alquiler,2025-09-07,Idealista
5,1,1500.0,https://www.idealista.com/inmueble/108994627/,300.0,Abarca servicios inmobiliarios,Desconocido,Alquiler,2025-09-07,Idealista
3,1,750.0,https://www.idealista.com/inmueble/108706048/,75.0,Inversiones Car&Mar,Centro - Zona Alta,Alquiler,2025-09-07,Idealista
0,1,600.0,https://www.idealista.com/inmueble/108827256/,48.0,Inversiones Car&Mar,Barrio Eixample,Alquiler,2025-09-07,Idealista
4,2,675.0,https://www.idealista.com/inmueble/109139571/,117.0,NEXT HOME INMOBILIARIA,Desconocido,Alquiler,2025-09-07,Idealista
5,2,860.0,https://www.idealista.com/inmueble/108569251/,125.0,Particular,Barrio Eixample,Alquiler,2025-09-07,Idealista
4,2,700.0,https://www.idealista.com/inmueble/107943831/,127.0,NEXT HOME INMOBILIARIA,Desconocido,Alquiler,2025-09-07,Idealista
0,1,295.0,https://www.idealista.com/inmueble/102207482/,25.0,ALTAGES INMOBILIARIA,Centro - Zona Alta,Alquiler,2025-09-07,Idealista
0,1,400.0,https://www.idealista.com/inmueble/108122782/,30.0,Inmobiliaria Hache,Desconocido,Alquiler,2025-09-07,Idealista
3,1,600.0,https://www.idealista.com/inmueble/108885490/,75.0,ALTAGES INMOBILIARIA,Centro - Zona Alta,Alquiler,2025-09-07,Idealista
2,1,460.0,https://www.idealista.com/inmueble/91703475/,75.0,Particular,Centro - Zona Alta,Alquiler,2025-09-07,Idealista
4,2,800.0,https://www.idealista.com/inmueble/105288133/,150.0,Particular,Centro - Zona Alta,Alquiler,2025-09-07,Idealista
3,2,750.0,https://www.idealista.com/inmueble/108983878/,128.0,Particular,Barrio Santa Rosa,Alquiler,2025-09-07,Idealista
2,1,675.0,https://www.idealista.com/inmueble/109033284/,85.0,Particular,Barrio Zona Nord,Alquiler,2025-09-07,Idealista
2,1,550.0,https://www.idealista.com/inmueble/101854015/,82.0,NEXT HOME INMOBILIARIA,Desconocido,Alquiler,2025-09-07,Idealista
0,1,450.0,https://www.idealista.com/inmueble/102440312/,35.0,Loving flat,Centro - Zona Alta,Alquiler,2025-09-07,Idealista
4,2,900.0,https://www.idealista.com/inmueble/108790501/,176.0,Particular,Barrio Zona Nord,Alquiler,2025-09-07,Idealista
2,1,450.0,https://www.idealista.com/inmueble/108951162/,79.0,NEXT HOME INMOBILIARIA,Desconocido,Alquiler,2025-09-07,Idealista
0,1,475.0,https://www.idealista.com/inmueble/101571395/,50.0,Particular,Centro - Zona Alta,Alquiler,2025-09-07,Idealista
2,1,700.0,https://www.idealista.com/inmueble/29780273/,120.0,Particular,Centro - Zona Alta,Alquiler,2025-09-07,Idealista
3,1,700.0,https://www.idealista.com/inmueble/106240925/,190.0,Particular,Centro - Zona Alta,Alquiler,2025-09-07,Idealista
7,5,2400.0,https://www.idealista.com/inmueble/106990668/,614.0,inmobiliaria aracil,Desconocido,Alquiler,2025-09-07,Idealista
3,1,600.0,https://www.idealista.com/inmueble/105714248/,110.0,Particular,Barrio Eixample,Alquiler,2025-09-07,Idealista
3,2,720.0,https://www.idealista.com/inmueble/107638822/,105.0,Abenza inmuebles,Desconocido,Alquiler,2025-09-07,Idealista
2,1,680.0,https://www.idealista.com/inmueble/108552116/,95.0,Inmobiliaria Hache,Desconocido,Alquiler,2025-09-07,Idealista
3,1,570.0,https://www.idealista.com/inmueble/100930484/,65.0,GESTORES INMOBILIARIOS,Centro - Zona Alta,Alquiler,2025-09-07,Idealista
2,1,550.0,https://www.idealista.com/inmueble/108801931/,65.0,Inmocast,Desconocido,Alquiler,2025-09-07,Idealista
3,2,660.0,https://www.idealista.com/inmueble/109179832/,87.0,Particular,Desconocido,Alquiler,2025-09-07,Idealista
2,1,500.0,https://www.idealista.com/inmueble/108432909/,60.0,Inmobiliaria Hache,Desconocido,Alquiler,2025-09-07,Idealista
0,1,550.0,https://www.idealista.com/inmueble/108781129/,60.0,INMOBILIARIA NORTE,Desconocido,Alquiler,2025-09-07,Idealista
0,1,450.0,https://www.idealista.com/inmueble/85630508/,75.0,Particular,Centro - Zona Alta,Alquiler,2025-09-07,Idealista
3,1,675.0,https://www.idealista.com/inmueble/109145688/,120.0,Particular,Barrio Eixample,Alquiler,2025-09-07,Idealista
3,1,600.0,https://www.idealista.com/inmueble/109103239/,70.0,TX CASAS INMOBILIARIA,Desconocido,Alquiler,2025-09-07,Idealista
4,1,550.0,https://www.idealista.com/inmueble/96768054/,120.0,Particular,Centro - Zona Alta,Alquiler,2025-09-07,Idealista
3,2,600.0,https://www.idealista.com/inmueble/98816242/,111.0,Particular,Centro - Zona Alta,Alquiler,2025-09-07,Idealista
4,2,600.0,https://www.idealista.com/inmueble/105537175/,100.0,Particular,Barrio Santa Rosa,Alquiler,2025-09-07,Idealista
3,1,600.0,https://www.idealista.com/inmueble/109114256/,75.0,TX CASAS INMOBILIARIA,Desconocido,Alquiler,2025-09-07,Idealista
4,2,900.0,https://www.idealista.com/inmueble/108970648/,114.0,Particular,Centro - Zona Alta,Alquiler,2025-09-07,Idealista
2,2,680.0,https://www.idealista.com/inmueble/105788331/,60.0,Particular,Centro - Zona Alta,Alquiler,2025-09-07,Idealista
3,1,560.0,https://www.idealista.com/inmueble/107865051/,80.0,Particular,Barrio Zona Nord,Alquiler,2025-09-07,Idealista
3,1,550.0,https://www.idealista.com/inmueble/101489251/,87.0,Particular,Centro - Zona Alta,Alquiler,2025-09-07,Idealista
2,1,650.0,https://www.idealista.com/inmueble/108649566/,75.0,Particular,Barrio Eixample,Alquiler,2025-09-07,Idealista
1,1,500.0,https://www.idealista.com/inmueble/98088552/,40.0,Particular,Centro - Zona Alta,Alquiler,2025-09-07,Idealista
0,1,350.0,https://www.idealista.com/inmueble/108626439/,40.0,Particular,Centro - Zona Alta,Alquiler,2025-09-07,Idealista
3,1,560.0,https://www.idealista.com/inmueble/108120934/,80.0,Particular,Centro - Zona Alta,Alquiler,2025-09-07,Idealista
4,2,640.0,https://www.idealista.com/inmueble/90909215/,130.0,Particular,Centro - Zona Alta,Alquiler,2025-09-07,Idealista
3,2,850.0,https://www.idealista.com/inmueble/108954160/,140.0,Particular,Barrio Santa Rosa,Alquiler,2025-09-07,Idealista
3,1,650.0,https://www.idealista.com/inmueble/109040665/,95.0,Particular,Barrio Zona Nord,Alquiler,2025-09-07,Idealista
3,1,600.0,https://www.idealista.com/inmueble/106080382/,73.0,Particular,Barrio Zona Nord,Alquiler,2025-09-07,Idealista
3,2,245000.0,https://www.idealista.com/inmueble/109209910/,140.0,Particular,Desconocido,Venta,2025-09-07,Idealista
0,2,2000.0,https://www.picoblanes.com/local-comercial-en-alcoy-centro-es994440.html,450.0,Picó Blanes,Centro - Zona Alta,Alquiler,2025-08-24,Picó Blanes
3,2,330000.0,https://www.picoblanes.com/casa-chalet-en-cocentaina-cocentaina-con-vistas-es1277136.html,420.0,Picó Blanes,Cocentaina,Venta,2025-08-24,Picó Blanes
6,2,380000.0,https://www.picoblanes.com/casa-chalet-en-cocentaina-gormaig-con-piscina-es1496754.html,400.0,Picó Blanes,Gormaig,Venta,2025-08-24,Picó Blanes
11,7,450000.0,https://www.picoblanes.com/edificio-en-alcoy-el-cami-con-garaje-es1557983.html,550.0,Picó Blanes,El Cami,Venta,2025-08-24,Picó Blanes
3,2,180000.0,https://www.picoblanes.com/atico-en-alcoy-ensanche-con-ascensor-es1597642.html,100.0,Picó Blanes,Barrio Eixample,Venta,2025-08-24,Picó Blanes
0,0,900.0,https://www.picoblanes.com/local-comercial-en-alcoy-norte-es823662.html,205.0,Picó Blanes,Barrio Zona Nord,Alquiler,2025-08-24,Picó Blanes
0,0,428.0,https://www.picoblanes.com/local-comercial-en-alcoy-ensanche-es1177748.html,98.0,Picó Blanes,Barrio Eixample,Alquiler,2025-08-24,Picó Blanes
0,0,8000.0,https://www.picoblanes.com/garaje-parking-en-alcoy-ensanche-con-garaje-es1334698.html,Desconocido,Picó Blanes,Barrio Eixample,Venta,2025-08-24,Picó Blanes
0,0,650.0,https://www.picoblanes.com/local-comercial-en-alcoy-ensanche-es1173263.html,100.0,Picó Blanes,Barrio Eixample,Alquiler,2025-08-24,Picó Blanes
0,1,50000.0,https://www.picoblanes.com/local-comercial-en-alcoy-el-cami-es1117823.html,113.0,Picó Blanes,El Cami,Venta,2025-08-24,Picó Blanes
4,2,235000.0,https://www.picoblanes.com/casa-chalet-en-alcoy-baradello-con-piscina-es1548748.html,170.0,Picó Blanes,Barrio Batoi - Sargento - Baradello,Venta,2025-08-24,Picó Blanes
0,0,175000.0,https://www.picoblanes.com/edificio-en-alcoy-viaducto-es1334869.html,751.0,Picó Blanes,Viaducto,Venta,2025-08-24,Picó Blanes
0,0,90000.0,https://www.picoblanes.com/parcela-en-cocentaina-gormaig-es823608.html,1232.0,Picó Blanes,Gormaig,Venta,2025-08-24,Picó Blanes
4,2,161000.0,https://www.picoblanes.com/casa-adosada-en-cocentaina-cocentaina-con-vistas-es1273096.html,186.0,Picó Blanes,Cocentaina,Venta,2025-08-24,Picó Blanes
0,0,90000.0,https://www.picoblanes.com/edificio-en-alcoy-centro-es1059288.html,579.0,Picó Blanes,Centro - Zona Alta,Venta,2025-08-24,Picó Blanes
5,2,147000.0,https://www.picoblanes.com/piso-en-alcoy-ensanche-con-ascensor-es1610658.html,130.0,Picó Blanes,Barrio Eixample,Venta,2025-08-24,Picó Blanes
0,0,110000.0,https://www.picoblanes.com/nave-en-alcoy-batoy-es1173250.html,1000.0,Picó Blanes,Barrio Batoi - Sargento - Baradello,Venta,2025-08-24,Picó Blanes
0,3,900.0,https://www.picoblanes.com/local-comercial-en-alcoy-centro-es1043052.html,350.0,Picó Blanes,Centro - Zona Alta,Alquiler,2025-08-24,Picó Blanes
3,2,165000.0,https://www.picoblanes.com/piso-en-alcoy-el-cami-con-ascensor-es1205407.html,140.0,Picó Blanes,El Cami,Venta,2025-08-24,Picó Blanes
0,2,2000.0,https://www.picoblanes.com/oficina-en-alcoy-centro-es994441.html,405.0,Picó Blanes,Centro - Zona Alta,Alquiler,2025-08-24,Picó Blanes
0,0,50000.0,https://www.picoblanes.com/local-comercial-en-alcoy-ensanche-es945951.html,135.0,Picó Blanes,Barrio Eixample,Venta,2025-08-24,Picó Blanes
0,0,400.0,https://www.picoblanes.com/local-comercial-en-alcoy-norte-es1539069.html,90.0,Picó Blanes,Barrio Zona Nord,Alquiler,2025-08-24,Picó Blanes
6,3,750000.0,https://www.picoblanes.com/casa-chalet-en-alcoy-viaducto-con-piscina-es1558869.html,611.0,Picó Blanes,Viaducto,Venta,2025-08-24,Picó Blanes
0,0,12000.0,https://www.picoblanes.com/garaje-parking-en-alcoy-ensanche-con-garaje-es874546.html,Desconocido,Picó Blanes,Barrio Eixample,Venta,2025-08-24,Picó Blanes
5,4,560000.0,https://www.picoblanes.com/casa-chalet-en-baneres-banyeres-con-piscina-es1540421.html,450.0,Picó Blanes,Banyeres,Venta,2025-08-24,Picó Blanes
4,3,175000.0,https://www.picoblanes.com/casa-adosada-en-cocentaina-cocentaina-con-garaje-es881509.html,141.0,Picó Blanes,Cocentaina,Venta,2025-08-24,Picó Blanes
0,0,60000.0,https://www.picoblanes.com/local-comercial-en-alcoy-santa-rosa-es1137248.html,120.0,Picó Blanes,Barrio Santa Rosa,Venta,2025-08-24,Picó Blanes
0,0,550000.0,https://www.picoblanes.com/parcela-en-alcoy-beniata-es833857.html,5738.0,Picó Blanes,Beniata,Venta,2025-08-24,Picó Blanes
0,0,68000.0,https://www.picoblanes.com/local-comercial-en-alcoy-norte-es1539068.html,90.0,Picó Blanes,Barrio Zona Nord,Venta,2025-08-24,Picó Blanes
0,0,165000.0,https://www.picoblanes.com/nave-en-cocentaina-els-algars-es1177763.html,490.0,Picó Blanes,Els Algars,Venta,2025-08-24,Picó Blanes
0,0,90000.0,https://www.picoblanes.com/local-comercial-en-alcoy-norte-es1111700.html,90.0,Picó Blanes,Barrio Zona Nord,Venta,2025-08-24,Picó Blanes
0,0,500.0,https://www.picoblanes.com/local-comercial-en-alcoy-ensanche-es1256853.html,110.0,Picó Blanes,Barrio Eixample,Alquiler,2025-08-24,Picó Blanes
0,2,88000.0,https://www.picoblanes.com/local-comercial-en-alcoy-norte-con-ascensor-es1395170.html,159.0,Picó Blanes,Barrio Zona Nord,Venta,2025-08-24,Picó Blanes
0,2,160000.0,https://www.picoblanes.com/local-comercial-en-alcoy-santa-rosa-es1029865.html,550.0,Picó Blanes,Barrio Santa Rosa,Venta,2025-08-24,Picó Blanes
0,0,250.0,https://www.picoblanes.com/local-comercial-en-alcoy-ensanche-es1356350.html,90.0,Picó Blanes,Barrio Eixample,Alquiler,2025-08-24,Picó Blanes
0,0,4375.0,https://www.picoblanes.com/oficina-en-alcoy-norte-es917580.html,673.0,Picó Blanes,Barrio Zona Nord,Alquiler,2025-08-24,Picó Blanes
3,2,130000.0,https://www.picoblanes.com/piso-en-alcoy-ensanche-con-ascensor-es1557973.html,114.0,Picó Blanes,Barrio Eixample,Venta,2025-08-24,Picó Blanes
0,2,130000.0,https://www.picoblanes.com/oficina-en-alcoy-santa-rosa-con-ascensor-es880898.html,130.0,Picó Blanes,Barrio Santa Rosa,Venta,2025-08-24,Picó Blanes
4,2,190000.0,https://www.picoblanes.com/piso-en-alcoy-ensanche-con-ascensor-es1488438.html,285.0,Picó Blanes,Barrio Eixample,Venta,2025-08-24,Picó Blanes
0,0,45000.0,https://www.picoblanes.com/local-comercial-en-alcoy-centro-es1235308.html,260.0,Picó Blanes,Centro - Zona Alta,Venta,2025-08-24,Picó Blanes
0,0,99000.0,https://www.picoblanes.com/local-comercial-en-alcoy-norte-es1273107.html,130.0,Picó Blanes,Barrio Zona Nord,Venta,2025-08-24,Picó Blanes
0,0,450.0,https://www.picoblanes.com/local-comercial-en-alcoy-santa-rosa-es1618164.html,120.0,Picó Blanes,Barrio Santa Rosa,Alquiler,2025-08-24,Picó Blanes
0,0,170000.0,https://www.picoblanes.com/local-comercial-en-alcoy-norte-es851765.html,160.0,Picó Blanes,Barrio Zona Nord,Venta,2025-08-24,Picó Blanes
0,0,175000.0,https://www.picoblanes.com/oficina-en-alcoy-ensanche-con-ascensor-es841208.html,185.0,Picó Blanes,Barrio Eixample,Venta,2025-08-24,Picó Blanes
4,4,425000.0,https://www.picoblanes.com/casa-chalet-en-muro-de-alcoy-muro-con-piscina-es1599092.html,329.0,Picó Blanes,Muro,Venta,2025-08-24,Picó Blanes
0,0,70000.0,https://www.picoblanes.com/local-comercial-en-alcoy-ensanche-es1452093.html,207.0,Picó Blanes,Barrio Eixample,Venta,2025-08-24,Picó Blanes
0,0,12000.0,https://www.picoblanes.com/garaje-parking-en-alcoy-ensanche-con-garaje-es1054478.html,Desconocido,Picó Blanes,Barrio Eixample,Venta,2025-08-24,Picó Blanes
2,2,150000.0,https://www.picoblanes.com/piso-en-alcoy-centro-con-ascensor-es841615.html,183.0,Picó Blanes,Centro - Zona Alta,Venta,2025-08-24,Picó Blanes
0,0,185000.0,https://www.picoblanes.com/local-comercial-en-alcoy-santa-rosa-es1542016.html,100.0,Picó Blanes,Barrio Santa Rosa,Venta,2025-08-24,Picó Blanes
0,0,900.0,https://www.picoblanes.com/local-comercial-en-alcoy-norte-es1575679.html,308.0,Picó Blanes,Barrio Zona Nord,Alquiler,2025-08-24,Picó Blanes
3,3,280000.0,https://www.picoblanes.com/casa-adosada-en-alcoy-viaducto-con-vistas-es824738.html,234.0,Picó Blanes,Viaducto,Venta,2025-08-24,Picó Blanes
3,2,120000.0,https://www.picoblanes.com/piso-en-alcoy-santa-rosa-con-ascensor-es1087300.html,106.0,Picó Blanes,Barrio Santa Rosa,Venta,2025-08-24,Picó Blanes
0,0,80000.0,https://www.picoblanes.com/local-comercial-en-alcoy-norte-es823743.html,103.0,Picó Blanes,Barrio Zona Nord,Venta,2025-08-24,Picó Blanes
3,3,190000.0,https://www.picoblanes.com/atico-en-cocentaina-cocentaina-con-ascensor-es1379497.html,160.0,Picó Blanes,Cocentaina,Venta,2025-08-24,Picó Blanes
0,0,150000.0,https://www.picoblanes.com/local-comercial-en-alcoy-ensanche-es1167832.html,150.0,Picó Blanes,Barrio Eixample,Alquiler,2025-08-24,Picó Blanes
4,2,190000.0,https://www.picoblanes.com/atico-en-alcoy-ensanche-con-ascensor-es1488458.html,285.0,Picó Blanes,Barrio Eixample,Venta,2025-08-24,Picó Blanes
4,1,200000.0,https://www.picoblanes.com/casa-chalet-en-cocentaina-cocentaina-con-piscina-es1167566.html,70.0,Picó Blanes,Cocentaina,Venta,2025-08-24,Picó Blanes
0,0,450.0,https://www.picoblanes.com/local-comercial-en-alcoy-ensanche-es1539092.html,218.0,Picó Blanes,Barrio Eixample,Alquiler,2025-08-24,Picó Blanes
0,2,70000.0,https://www.picoblanes.com/local-comercial-en-alcoy-norte-con-garaje-es822968.html,175.0,Picó Blanes,Barrio Zona Nord,Venta,2025-08-24,Picó Blanes
4,3,290000.0,https://www.picoblanes.com/casa-chalet-en-alcoy-el-cami-con-piscina-es774487.html,400.0,Picó Blanes,El Cami,Venta,2025-08-24,Picó Blanes
0,0,150000.0,https://www.picoblanes.com/local-comercial-en-alcoy-ensanche-es1053009.html,191.0,Picó Blanes,Barrio Eixample,Venta,2025-08-24,Picó Blanes
0,0,180000.0,https://www.picoblanes.com/local-comercial-en-alcoy-centro-es1127358.html,218.0,Picó Blanes,Centro - Zona Alta,Venta,2025-08-24,Picó Blanes
0,0,550.0,https://www.picoblanes.com/local-comercial-en-alcoy-norte-es823705.html,101.0,Picó Blanes,Barrio Zona Nord,Alquiler,2025-08-24,Picó Blanes
4,2,170000.0,https://www.picoblanes.com/piso-en-alcoy-ensanche-con-ascensor-es1430008.html,150.0,Picó Blanes,Barrio Eixample,Venta,2025-08-24,Picó Blanes
0,0,502200.0,https://www.picoblanes.com/casa-chalet-en-alcoy-centro-es1504170.html,505.0,Picó Blanes,Centro - Zona Alta,Venta,2025-08-24,Picó Blanes
3,2,120000.0,https://www.picoblanes.com/piso-en-alcoy-centro-con-vistas-es894552.html,80.0,Picó Blanes,Centro - Zona Alta,Venta,2025-08-24,Picó Blanes
0,1,60000.0,https://www.picoblanes.com/local-comercial-en-alcoy-ensanche-es1298958.html,80.0,Picó Blanes,Barrio Eixample,Venta,2025-08-24,Picó Blanes
0,1,50000.0,https://www.picoblanes.com/oficina-en-alcoy-santa-rosa-es1000816.html,110.0,Picó Blanes,Barrio Santa Rosa,Venta,2025-08-24,Picó Blanes
3,2,148000.0,https://www.picoblanes.com/piso-en-alcoy-ensanche-con-ascensor-es1621356.html,111.0,Picó Blanes,Barrio Eixample,Venta,2025-08-24,Picó Blanes
0,0,165000.0,https://www.picoblanes.com/nave-en-alcoy-el-cami-es797287.html,522.0,Picó Blanes,El Cami,Venta,2025-08-24,Picó Blanes
0,0,60000.0,https://www.picoblanes.com/local-comercial-en-alcoy-norte-es977992.html,135.0,Picó Blanes,Barrio Zona Nord,Venta,2025-08-24,Picó Blanes
0,1,150000.0,https://www.picoblanes.com/local-comercial-en-alcoy-ensanche-es1187368.html,209.0,Picó Blanes,Barrio Eixample,Venta,2025-08-24,Picó Blanes
4,3,399000.0,https://www.picoblanes.com/piso-en-alcoy-centro-con-ascensor-es1105414.html,314.0,Picó Blanes,Centro - Zona Alta,Venta,2025-08-24,Picó Blanes
4,2,165000.0,https://www.picoblanes.com/piso-en-alcoy-ensanche-con-ascensor-es1164744.html,174.0,Picó Blanes,Barrio Eixample,Venta,2025-08-24,Picó Blanes
0,0,1200.0,https://www.picoblanes.com/oficina-en-alcoy-norte-con-garaje-es1029850.html,195.0,Picó Blanes,Barrio Zona Nord,Alquiler,2025-08-24,Picó Blanes
0,0,13700.0,https://www.picoblanes.com/garaje-parking-en-alcoy-ensanche-con-garaje-es1059244.html,13.0,Picó Blanes,Barrio Eixample,Venta,2025-08-24,Picó Blanes
0,0,250000.0,https://www.picoblanes.com/parcela-en-alcoy-norte-es843518.html,1400.0,Picó Blanes,Barrio Zona Nord,Venta,2025-08-24,Picó Blanes
0,1,750.0,https://www.picoblanes.com/local-comercial-en-alcoy-norte-es833214.html,230.0,Picó Blanes,Barrio Zona Nord,Alquiler,2025-08-24,Picó Blanes
0,0,190000.0,https://www.picoblanes.com/nave-en-alcoy-cotes-baixes-es965789.html,900.0,Picó Blanes,Cotes Baixes,Venta,2025-08-24,Picó Blanes
0,0,115000.0,https://www.picoblanes.com/local-comercial-en-alcoy-norte-es917618.html,145.0,Picó Blanes,Barrio Zona Nord,Venta,2025-08-24,Picó Blanes
0,0,50000.0,https://www.picoblanes.com/local-comercial-en-alcoy-norte-es894502.html,138.0,Picó Blanes,Barrio Zona Nord,Venta,2025-08-24,Picó Blanes
0,0,165000.0,https://www.picoblanes.com/edificio-en-alcoy-centro-es1164373.html,450.0,Picó Blanes,Centro - Zona Alta,Venta,2025-08-24,Picó Blanes
0,0,800.0,https://www.picoblanes.com/local-comercial-en-alcoy-centro-es1375357.html,218.0,Picó Blanes,Centro - Zona Alta,Alquiler,2025-08-24,Picó Blanes
2,1,72000.0,https://www.picoblanes.com/piso-en-alcoy-santa-rosa-es1559533.html,60.0,Picó Blanes,Barrio Santa Rosa,Venta,2025-08-24,Picó Blanes
5,1,190000.0,https://www.picoblanes.com/casa-chalet-en-cocentaina-cocentaina-con-vistas-es1425314.html,225.0,Picó Blanes,Cocentaina,Venta,2025-08-24,Picó Blanes
0,0,800000.0,https://www.picoblanes.com/local-comercial-en-alcoy-ensanche-es1556090.html,800.0,Picó Blanes,Barrio Eixample,Venta,2025-08-24,Picó Blanes
0,0,38000.0,https://www.picoblanes.com/local-comercial-en-alcoy-ensanche-es1053016.html,120.0,Picó Blanes,Barrio Eixample,Venta,2025-08-24,Picó Blanes
4,2,180000.0,https://www.picoblanes.com/piso-en-alcoy-ensanche-con-ascensor-es1452109.html,140.0,Picó Blanes,Barrio Eixample,Venta,2025-08-24,Picó Blanes
0,0,48000.0,https://www.picoblanes.com/local-comercial-en-alcoy-ensanche-es1243298.html,138.0,Picó Blanes,Barrio Eixample,Venta,2025-08-24,Picó Blanes
0,0,78000.0,https://www.picoblanes.com/local-comercial-en-alcoy-santa-rosa-es1234941.html,253.0,Picó Blanes,Barrio Santa Rosa,Venta,2025-08-24,Picó Blanes
0,0,75000.0,https://www.picoblanes.com/local-comercial-en-alcoy-norte-es894500.html,250.0,Picó Blanes,Barrio Zona Nord,Venta,2025-08-24,Picó Blanes
0,0,1400.0,https://www.picoblanes.com/local-comercial-en-alcoy-el-cami-es1317627.html,547.0,Picó Blanes,El Cami,Alquiler,2025-08-24,Picó Blanes
0,1,650.0,https://www.picoblanes.com/oficina-en-alcoy-ensanche-con-ascensor-es1526193.html,170.0,Picó Blanes,Barrio Eixample,Alquiler,2025-08-24,Picó Blanes
0,2,800.0,https://www.picoblanes.com/oficina-en-alcoy-santa-rosa-con-ascensor-es880899.html,130.0,Picó Blanes,Barrio Santa Rosa,Alquiler,2025-08-24,Picó Blanes
5,3,400000.0,https://www.picoblanes.com/casa-chalet-en-cocentaina-els-algars-con-piscina-es1625913.html,412.0,Picó Blanes,Els Algars,Venta,2025-08-24,Picó Blanes
0,0,800.0,https://www.picoblanes.com/local-comercial-en-alcoy-ensanche-es965479.html,215.0,Picó Blanes,Barrio Eixample,Alquiler,2025-08-24,Picó Blanes
0,0,180000.0,https://www.picoblanes.com/local-comercial-en-alcoy-ensanche-es1099075.html,140.0,Picó Blanes,Barrio Eixample,Venta,2025-08-24,Picó Blanes
0,0,80000.0,https://www.picoblanes.com/local-comercial-en-alcoy-norte-es823707.html,101.0,Picó Blanes,Barrio Zona Nord,Venta,2025-08-24,Picó Blanes
0,2,130000.0,https://www.picoblanes.com/piso-en-alcoy-santa-rosa-con-ascensor-es1592123.html,130.0,Picó Blanes,Barrio Santa Rosa,Venta,2025-08-24,Picó Blanes
5,1,225000.0,https://www.picoblanes.com/oficina-en-alcoy-centro-con-vistas-es774710.html,130.0,Picó Blanes,Centro - Zona Alta,Venta,2025-08-24,Picó Blanes
0,0,800.0,https://www.picoblanes.com/oficina-en-alcoy-centro-es1595974.html,Desconocido,Picó Blanes,Centro - Zona Alta,Alquiler,2025-08-24,Picó Blanes
0,0,40000.0,https://www.picoblanes.com/oficina-en-alcoy-centro-es1561715.html,69.0,Picó Blanes,Centro - Zona Alta,Venta,2025-08-24,Picó Blanes
0,1,130000.0,https://www.picoblanes.com/oficina-en-alcoy-ensanche-con-ascensor-es1526191.html,170.0,Picó Blanes,Barrio Eixample,Venta,2025-08-24,Picó Blanes
0,0,300000.0,https://www.picoblanes.com/nave-en-alcoy-cotes-baixes-es824697.html,1000.0,Picó Blanes,Cotes Baixes,Venta,2025-08-24,Picó Blanes
0,1,1500.0,https://www.picoblanes.com/oficina-en-alcoy-norte-es1030101.html,230.0,Picó Blanes,Barrio Zona Nord,Alquiler,2025-08-24,Picó Blanes
